profit,language,country,is_english
-1456527.0,English,USA,1
56001698.0,English,USA,1
21867960.0,English,USA,1
-18423913.0,English,USA,1
-35344410.0,English,USA,1
-467355.0,English,USA,1
36362352.0,English,USA,1
-2446068.0,English,USA,1
-1888640.0,English,UK,1
1352472.0,French,France,0
4848292.0,English,USA,1
21788807.0,English,UK,1
11536376.0,English,USA,1
27703470.0,English,USA,1
28939454.0,English,USA,1
-31483987.0,English,USA,1
-12339853.0,English,UK,1
75724075.0,English,USA,1
5222640.0,English,USA,1
393961.0,English,USA,1
20236603.0,English,USA,1
45865715.0,English,UK,1
7189039.0,English,USA,1
2615685.0,English,USA,1
-6384422.0,English,Germany,1
-14057170.0,English,USA,1
-6312165.0,English,USA,1
-8192146.0,English,USA,1
12043633.0,English,USA,1
76975169.0,English,USA,1
197756197.0,English,Australia,1
-5600389.0,English,USA,1
3649779.0,English,USA,1
2154410.0,English,USA,1
10152879.0,English,France,1
283019252.0,English,USA,1
31431160.0,English,USA,1
36636816.0,English,USA,1
-1338990.0,English,USA,1
-17419365.0,English,UK,1
-16939434.0,English,USA,1
17303237.0,English,USA,1
7862546.0,English,USA,1
39816662.0,English,Spain,1
-29936195.0,English,USA,1
101340178.0,English,USA,1
-6666177.0,English,USA,1
-31654597.0,English,UK,1
-21017158.0,English,USA,1
-5231584.0,English,USA,1
761283.0,English,USA,1
24281723.0,English,USA,1
-3535096.0,English,USA,1
-3474166.0,English,USA,1
12253315.0,English,USA,1
-29000000.0,English,UK,1
-88958772.0,Mandarin,China,0
-23117290.0,English,USA,1
25700000.0,English,USA,1
-67838031.0,English,USA,1
208991599.0,English,USA,1
-11000000.0,English,USA,1
82800000.0,English,USA,1
113368971.0,English,USA,1
35006147.0,English,USA,1
11371425.0,English,USA,1
88166115.0,English,USA,1
46807024.0,English,USA,1
11844424.0,English,USA,1
-10740241.0,English,Australia,1
-13900000.0,English,USA,1
-188094481.0,Thai,Thailand,0
115329763.0,English,USA,1
-27477648.0,English,USA,1
-15000000.0,English,USA,1
-1717323.0,English,USA,1
31217900.0,English,USA,1
41827000.0,English,USA,1
-1569178.0,English,UK,1
-60917086.0,English,USA,1
31353636.0,English,USA,1
-164334574.0,English,USA,1
33307796.0,English,USA,1
84670866.0,English,USA,1
-23676031.0,English,USA,1
-16702103.0,English,USA,1
30836296.0,English,USA,1
-11975825.0,English,UK,1
-25900341.0,English,USA,1
15542421.0,English,USA,1
53952276.0,English,USA,1
-108858926.0,English,USA,1
-5724443.0,English,USA,1
-14306109.0,English,USA,1
44888996.0,English,USA,1
-19119074.0,English,USA,1
-19624526.0,English,USA,1
15230261.0,English,USA,1
2000000.0,English,USA,1
-3445415.0,English,USA,1
-15365723.0,French,France,0
14399750.0,English,USA,1
6033556.0,English,USA,1
-41400000.0,English,USA,1
-27999515.0,English,USA,1
77997349.0,English,USA,1
-4021435.0,English,Denmark,1
-26573039.0,English,USA,1
16197315.0,English,USA,1
-23676031.0,English,USA,1
-75014388.0,English,USA,1
-420316.0,English,USA,1
15764085.0,English,USA,1
4628751.0,English,USA,1
-4115185.0,English,USA,1
21000000.0,English,UK,1
202076689.0,English,USA,1
2514138.0,English,USA,1
199167575.0,English,USA,1
-1363170.0,English,UK,1
9278980.0,English,USA,1
-9450893.0,English,USA,1
-21598317.0,English,UK,1
-9530189.0,English,USA,1
-56403089.0,English,USA,1
-3017368.0,English,Canada,1
226950375.0,English,USA,1
38287363.0,English,USA,1
19691811.0,English,USA,1
24707598.0,English,Canada,1
42357453.0,English,UK,1
-42845460.0,English,USA,1
800600.0,English,USA,1
19068786.0,English,USA,1
8607223.0,English,Canada,1
33147445.0,English,USA,1
15169908.0,English,USA,1
10118420.0,English,USA,1
-4202093.0,Dari,USA,0
-8216000.0,English,USA,1
-4005443.0,English,USA,1
-11934196.0,English,USA,1
150619.0,English,USA,1
4900000.0,Italian,Italy,0
43823091.0,English,USA,1
3138210.0,English,USA,1
36527787.0,English,USA,1
32356857.0,English,USA,1
-24224407.0,English,UK,1
-49999390.0,English,USA,1
42586544.0,English,USA,1
-83385977.0,English,USA,1
-30915039.0,Mandarin,China,0
88001286.0,English,USA,1
85512915.0,English,USA,1
133031347.0,English,USA,1
-4923575.0,French,France,0
-17287907.0,English,USA,1
59006721.0,English,USA,1
32235441.0,English,USA,1
-893357.0,English,USA,1
-1026818.0,English,USA,1
41182182.0,English,USA,1
-13705360.0,English,USA,1
-2978000.0,English,Germany,1
29982968.0,English,USA,1
-22673938.0,English,Germany,1
61800000.0,English,USA,1
1161099.0,English,UK,1
117979556.0,English,USA,1
-28159583.0,English,Canada,1
-41791922.0,English,USA,1
26372293.0,English,USA,1
-5071000.0,English,UK,1
-20935667.0,English,USA,1
36207920.0,English,USA,1
-1305692.0,English,USA,1
12362581.0,English,Peru,1
14168080.0,English,USA,1
13014536.0,English,USA,1
-76227778.0,English,USA,1
-3403207.0,English,USA,1
-10241539.0,English,USA,1
3069884.0,English,USA,1
-11491577.0,English,USA,1
-2994861.0,English,USA,1
20033643.0,English,USA,1
97637474.0,English,USA,1
18531390.0,English,USA,1
9343976.0,English,USA,1
1459004.0,English,Canada,1
8100000.0,English,USA,1
-48012713.0,English,UK,1
16632614.0,English,USA,1
-13811358.0,English,Chile,1
50603980.0,English,USA,1
68571803.0,English,USA,1
-43798339.0,French,France,0
10854896.0,English,USA,1
-33383410.0,English,UK,1
79556401.0,English,USA,1
2154410.0,English,USA,1
513940.0,English,USA,1
-15622.0,English,USA,1
-3019662.0,English,USA,1
-10639452.0,English,USA,1
100000.0,English,USA,1
6003149.0,English,UK,1
-7242870.0,English,UK,1
-2470843.0,English,France,1
-14250866.0,English,USA,1
6879556.0,English,USA,1
15638743.0,English,USA,1
3294553.0,English,UK,1
-43997807.0,English,USA,1
8168741.0,English,USA,1
-2554354.0,English,USA,1
1413105.0,English,Australia,1
-758291.0,Norwegian,Norway,0
-22772060.0,English,USA,1
-14003282.0,English,USA,1
40293200.0,English,USA,1
73548685.0,English,USA,1
14365105.0,English,UK,1
11838002.0,English,USA,1
49654900.0,English,USA,1
24651794.0,English,USA,1
-19119074.0,English,USA,1
-9284389.0,English,USA,1
-865951.0,English,UK,1
-3922954.0,English,USA,1
-10362510.0,English,USA,1
15638743.0,English,USA,1
-15182960.0,English,USA,1
-13461796.0,English,USA,1
-19119074.0,English,USA,1
-10922453.0,English,USA,1
27453345.0,English,USA,1
-2969275.0,English,USA,1
-24860746.0,English,USA,1
94324072.0,English,USA,1
6753840.0,English,USA,1
-52248021.0,English,USA,1
51990286.0,English,USA,1
-22509198.0,English,USA,1
-13461796.0,English,USA,1
-24923864.0,English,Aruba,1
2180954.0,English,USA,1
1019112.0,English,USA,1
-15565274.0,English,USA,1
4692139.0,English,USA,1
30485039.0,English,USA,1
168628680.0,English,USA,1
-21482203.0,English,France,1
-23368755.0,English,USA,1
49566871.0,English,USA,1
113067808.0,Mandarin,Taiwan,0
13218041.0,English,USA,1
-9816803.0,English,USA,1
10853835.0,English,USA,1
-15622.0,English,USA,1
-14333738.0,English,UK,1
29483949.0,English,UK,1
-17646272.0,French,France,0
-4370130.0,English,Denmark,1
-5481319.0,English,UK,1
76115031.0,English,USA,1
149688385.0,English,USA,1
14020063.0,English,USA,1
29968224.0,English,USA,1
112805123.0,English,USA,1
-3469419.0,English,UK,1
-32675768.0,English,USA,1
-9192361.0,English,USA,1
-4863568.0,English,UK,1
25001065.0,English,USA,1
-14292206.0,English,Greece,1
-28791977.0,English,UK,1
5043880.0,English,USA,1
-30579748.0,English,USA,1
-62406609.0,English,USA,1
-11530572.0,English,USA,1
9053924.0,English,Germany,1
8699684.0,English,USA,1
1157157.0,English,USA,1
-65267965.0,English,USA,1
58476776.0,English,USA,1
-24500032.0,English,USA,1
-14182006.0,English,USA,1
8690000.0,English,USA,1
-33711680.0,English,USA,1
63930411.0,English,USA,1
-9634266.0,English,USA,1
-16969037.0,English,UK,1
7997095.0,English,UK,1
51083765.0,English,USA,1
-12170266.0,English,Canada,1
-8363615.0,English,USA,1
38872378.0,English,USA,1
26638165.0,English,USA,1
31008288.0,English,USA,1
106148159.0,English,USA,1
815288.0,English,USA,1
277257.0,English,UK,1
-21162885.0,English,USA,1
17442180.0,English,USA,1
17721635.0,English,USA,1
85648585.0,English,USA,1
-3017320.0,English,USA,1
53500000.0,English,USA,1
20132596.0,English,Hong Kong,1
32455275.0,English,USA,1
6354736.0,English,USA,1
30127620.0,English,USA,1
-2127109510.0,Japanese,Japan,0
-69382160.0,English,Spain,1
91519448.0,English,USA,1
15259652.0,English,USA,1
45865715.0,English,UK,1
-62406609.0,English,USA,1
-10665355.0,English,USA,1
292175.0,English,USA,1
-24123329.0,English,USA,1
24360014.0,English,Canada,1
-8830469.0,English,UK,1
-10639452.0,English,USA,1
23745923.0,English,Germany,1
58307945.0,English,USA,1
3231500.0,Hindi,India,0
8631221.0,English,USA,1
4231215.0,English,USA,1
104360277.0,English,UK,1
-34314732.0,English,USA,1
-10514515.0,English,USA,1
-3474166.0,English,USA,1
77763837.0,English,USA,1
-10265765.0,English,USA,1
45181732.0,English,USA,1
-22505025.0,English,USA,1
82299717.0,English,USA,1
24412677.0,English,USA,1
-76985496.0,English,UK,1
1932305.0,English,USA,1
6987757.0,English,USA,1
24891374.0,English,USA,1
-15997045.0,English,USA,1
7235267.0,English,USA,1
-256653.0,English,USA,1
114223000.0,English,USA,1
-76227778.0,English,USA,1
23071558.0,English,UK,1
23745923.0,English,Germany,1
-27968963.0,English,USA,1
29604977.0,English,USA,1
-39488080.0,English,USA,1
291323553.0,English,USA,1
-6814219.0,English,USA,1
5802596.0,English,USA,1
-96407585.0,English,USA,1
36600000.0,English,Australia,1
17892374.0,English,USA,1
-88214518.0,English,USA,1
-989982.0,English,USA,1
-8049706.0,English,USA,1
-29459980.0,English,France,1
11756514.0,English,USA,1
-11537400.0,English,USA,1
1161099.0,English,UK,1
22487293.0,English,USA,1
47676582.0,English,USA,1
-56780252.0,English,Canada,1
29948113.0,English,USA,1
80850.0,English,USA,1
33729374.0,English,USA,1
7781388.0,English,USA,1
-67838031.0,English,USA,1
-7200000.0,English,USA,1
10984397.0,English,USA,1
-19624526.0,English,USA,1
24800000.0,English,USA,1
1655091.0,English,USA,1
35003492.0,English,USA,1
7236496.0,English,USA,1
2386698.0,English,USA,1
-6105202.0,English,UK,1
-15218475.0,French,France,0
5108370.0,English,New Zealand,1
-9136085.0,English,USA,1
815288.0,English,USA,1
-6964896.0,English,USA,1
-2198810.0,English,USA,1
-1141064.0,English,USA,1
-56073614.0,English,USA,1
360866.0,English,USA,1
42618434.0,English,USA,1
-1894923.0,English,USA,1
1003072.0,English,USA,1
79460116.0,English,USA,1
-1734419.0,English,USA,1
10000629.0,English,USA,1
19597131.0,English,USA,1
29484168.0,English,USA,1
-4653497.0,English,China,1
-19982851.0,English,Georgia,1
45000874.0,English,China,1
-32973330.0,English,USA,1
33600000.0,English,USA,1
-16662721.0,English,USA,1
8350177.0,English,USA,1
14967035.0,English,UK,1
31282411.0,English,USA,1
17603594.0,English,USA,1
-9810821.0,English,USA,1
2137776.0,English,USA,1
-19736635.0,English,USA,1
36328680.0,English,USA,1
132568851.0,English,USA,1
36600000.0,English,Australia,1
43823091.0,English,USA,1
-11945720.0,English,USA,1
30302314.0,English,USA,1
41593527.0,English,USA,1
1186670.0,English,USA,1
49354205.0,English,USA,1
20291815.0,English,USA,1
-24862498.0,English,USA,1
-23014913.0,English,USA,1
1109095.0,English,USA,1
-10410556.0,English,USA,1
48057348.0,English,Germany,1
-20924712.0,English,USA,1
18771174.0,English,USA,1
1659955.0,English,USA,1
30163652.0,English,USA,1
23680848.0,English,USA,1
-25641967.0,English,USA,1
21629916.0,English,USA,1
29507053.0,English,USA,1
-19596068.0,English,UK,1
-6640707.0,English,UK,1
69025853.0,English,USA,1
-19000897.0,English,USA,1
-7900000.0,English,USA,1
18167424.0,Spanish,Argentina,0
-24128473.0,English,Canada,1
20984230.0,English,China,1
107575142.0,English,USA,1
-6784690.0,English,USA,1
-11120689.0,English,Spain,1
15531634.0,English,USA,1
79556401.0,English,USA,1
50603980.0,English,USA,1
11035310.0,English,USA,1
-6790560.0,English,USA,1
-136702695.0,English,USA,1
12382982.0,Spanish,USA,0
7055248.0,English,USA,1
34300000.0,English,UK,1
208991599.0,English,USA,1
194200000.0,English,USA,1
-4059945.0,English,UK,1
-10886412.0,English,USA,1
55000000.0,English,USA,1
4997476.0,English,USA,1
-526618.0,French,Canada,0
-989962610.0,Japanese,Japan,0
-4005443.0,English,USA,1
-13749680.0,English,USA,1
-24673965.0,English,Germany,1
-2856597.0,French,France,0
-91973129.0,English,Germany,1
2429000.0,English,USA,1
-9673593.0,English,UK,1
-7569012.0,English,USA,1
14008741.0,English,USA,1
42343675.0,English,USA,1
-1421092.0,English,Poland,1
-20001930.0,English,USA,1
76203320.0,English,USA,1
-19292673.0,English,USA,1
-5719423.0,English,USA,1
42698894.0,English,USA,1
3132222.0,English,Canada,1
79471845.0,English,USA,1
8503161.0,English,USA,1
-12390000.0,English,USA,1
3738726.0,English,USA,1
-25280070.0,English,USA,1
700000.0,English,USA,1
-44197339.0,English,USA,1
53618384.0,English,USA,1
-17231467.0,English,UK,1
117387272.0,English,USA,1
19506619.0,English,UK,1
172298923.0,English,USA,1
-14724554.0,English,USA,1
8031620.0,English,USA,1
-17323302.0,English,USA,1
38000000.0,English,USA,1
-52526755.0,English,USA,1
2411331.0,English,Australia,1
-12336018.0,English,USA,1
-7282545.0,English,Australia,1
10247512.0,English,USA,1
21544445.0,English,USA,1
49354205.0,English,USA,1
-19647348.0,Norwegian,Norway,0
102277056.0,English,USA,1
-33873489.0,Cantonese,Hong Kong,0
-16008503.0,English,USA,1
-2535644.0,English,USA,1
10684949.0,English,USA,1
-6644564.0,English,USA,1
-33795862.0,English,USA,1
-1730939.0,Japanese,Japan,0
-16939434.0,English,USA,1
17067631.0,English,USA,1
-9441786.0,English,USA,1
26638165.0,English,USA,1
25454043.0,English,USA,1
-24008619.0,English,UK,1
13750000.0,English,USA,1
41573085.0,English,USA,1
-1404336.0,French,France,0
865931.0,English,USA,1
-13414611.0,English,USA,1
12318875.0,English,USA,1
-6894032.0,English,USA,1
-4505513.0,English,Germany,1
-16406844.0,English,USA,1
4247405.0,English,UK,1
15990505.0,English,USA,1
13776062.0,English,USA,1
-24500032.0,English,USA,1
79225854.0,English,USA,1
-22467699.0,English,USA,1
7468807.0,English,USA,1
7867349.0,English,USA,1
31359959.0,English,USA,1
-90200974.0,English,USA,1
-3716496.0,English,Germany,1
161781728.0,English,USA,1
-401983.0,English,France,1
-56780252.0,English,Canada,1
100315155.0,English,USA,1
15230261.0,English,USA,1
2508670.0,English,UK,1
26624000.0,English,USA,1
13747385.0,English,USA,1
157326336.0,English,USA,1
-13571117.0,English,USA,1
7887882.0,English,USA,1
27317535.0,English,UK,1
50328194.0,English,USA,1
-99344497.0,English,USA,1
174907418.0,English,USA,1
108899130.0,English,USA,1
-11643257.0,English,USA,1
-1207221.0,English,USA,1
74067179.0,English,USA,1
-19440070.0,English,USA,1
8607223.0,English,Canada,1
-31951647.0,English,USA,1
-3242913.0,English,USA,1
-2778191.0,English,USA,1
24412677.0,English,USA,1
155965690.0,English,USA,1
47325559.0,English,USA,1
-21949883.0,English,USA,1
15370763.0,English,USA,1
783276.0,Hebrew,Israel,0
187645141.0,English,UK,1
-428053.0,English,USA,1
7515297.0,English,USA,1
9045037.0,English,USA,1
13001785.0,English,UK,1
-19694930.0,English,USA,1
-60917086.0,English,USA,1
1590010.0,English,UK,1
-526618.0,French,Canada,0
-41132306.0,English,USA,1
2822418.0,English,USA,1
2262293.0,English,USA,1
-18058441.0,English,USA,1
-25057578.0,English,USA,1
-747572.0,English,USA,1
22689474.0,English,USA,1
-2195727.0,English,USA,1
82800000.0,English,USA,1
-18125131.0,English,USA,1
-8359756.0,English,USA,1
-1573149.0,English,USA,1
4738570.0,English,USA,1
-4118133.0,English,USA,1
17981889.0,English,USA,1
182925485.0,English,USA,1
-18774204.0,English,UK,1
-3600207.0,English,USA,1
-24655608.0,English,USA,1
-28888740.0,English,USA,1
7236496.0,English,USA,1
-18058441.0,English,USA,1
118734225.0,English,USA,1
20378000.0,English,USA,1
-1995042.0,English,South Africa,1
-12436000.0,English,USA,1
-19523730.0,German,Germany,0
267262555.0,English,USA,1
-113700.0,English,USA,1
74067179.0,English,USA,1
-360000.0,English,USA,1
45276912.0,English,USA,1
12918501.0,English,USA,1
18386128.0,English,USA,1
-32156953.0,English,USA,1
3257792.0,English,USA,1
-10482822.0,English,USA,1
2304950.0,English,USA,1
-29649103.0,English,USA,1
-26161870.0,English,USA,1
163130696.0,English,USA,1
19100000.0,English,USA,1
-4797910.0,English,USA,1
-11111645.0,English,USA,1
78574831.0,English,USA,1
32811275.0,English,USA,1
-103295584.0,English,USA,1
-23463880.0,English,Germany,1
-16880121.0,English,USA,1
56702060.0,English,USA,1
80249062.0,English,USA,1
51956980.0,English,UK,1
150079163.0,English,USA,1
10566655.0,English,UK,1
-4673692.0,English,USA,1
-50180506.0,English,USA,1
2862501.0,English,USA,1
35443237.0,English,USA,1
140863268.0,English,USA,1
-17624564.0,English,USA,1
-10822459.0,English,USA,1
-3699331.0,English,USA,1
-32100000.0,English,USA,1
-10675256.0,English,USA,1
5110552.0,English,USA,1
3292105.0,English,USA,1
-25622273.0,English,USA,1
16067398.0,English,USA,1
10706119.0,English,USA,1
-11880078.0,Mandarin,China,0
-33045595.0,English,USA,1
17226474.0,English,USA,1
100175871.0,English,USA,1
-6876149.0,English,USA,1
348316061.0,English,USA,1
-1605064.0,English,Germany,1
8269963.0,English,USA,1
-36624819.0,English,USA,1
58103929.0,English,USA,1
17850000.0,English,USA,1
-4907170.0,English,USA,1
-24745828.0,English,USA,1
15281507.0,English,USA,1
-62902875.0,English,USA,1
-7214368.0,English,UK,1
26087366.0,English,USA,1
46269171.0,English,USA,1
-7709024.0,English,USA,1
22296514.0,English,USA,1
58011073.0,English,USA,1
-24862498.0,English,USA,1
-24995244.0,English,UK,1
-23910635.0,English,USA,1
-77823100.0,English,USA,1
55343774.0,English,USA,1
31000000.0,English,USA,1
-39371991.0,English,USA,1
-22320362.0,English,USA,1
20450000.0,English,USA,1
181454367.0,English,USA,1
39812796.0,English,Australia,1
62310175.0,English,USA,1
-23345419.0,English,USA,1
-14675559.0,English,USA,1
43504640.0,English,USA,1
-32245792.0,English,USA,1
53856263.0,English,USA,1
132056505.0,English,USA,1
75019340.0,English,USA,1
-56780252.0,English,Canada,1
195675583.0,English,USA,1
-2497745.0,French,France,0
187645141.0,English,UK,1
66336103.0,English,USA,1
-6439124.0,English,UK,1
-978790.0,English,USA,1
35990057.0,English,USA,1
-47456299.0,English,USA,1
-27727253.0,English,USA,1
83500000.0,English,USA,1
41593527.0,English,USA,1
114223000.0,English,USA,1
-6976162.0,English,UK,1
32462438.0,English,USA,1
-5443993.0,English,USA,1
14551000.0,English,UK,1
-5365542.0,English,USA,1
-18569728.0,English,USA,1
-2450515.0,English,USA,1
-16662721.0,English,USA,1
-4937934.0,English,USA,1
16669413.0,English,Canada,1
-16025347.0,English,USA,1
-74710310.0,English,USA,1
2154410.0,English,USA,1
24411478.0,English,USA,1
77121452.0,English,UK,1
-40923185.0,English,USA,1
14052167.0,English,USA,1
-83832772.0,Czech,Czech Republic,0
-47468302.0,English,France,1
17981889.0,English,USA,1
9858926.0,English,USA,1
-9117710.0,English,Australia,1
36885587.0,English,USA,1
182925485.0,English,USA,1
91704210.0,English,USA,1
64364921.0,English,USA,1
11482931.0,English,USA,1
32885635.0,English,USA,1
63313048.0,English,USA,1
-128620685.0,English,USA,1
4703228.0,English,USA,1
8813366.0,English,USA,1
43823091.0,English,USA,1
84805005.0,English,USA,1
-6198245.0,English,USA,1
19228104.0,English,UK,1
27887943.0,English,USA,1
61793915.0,English,UK,1
47570368.0,English,USA,1
30973336.0,English,USA,1
-14057170.0,English,USA,1
14857814.0,English,USA,1
18337537.0,English,USA,1
-16617691.0,English,USA,1
-12069815.0,English,Germany,1
-5603513.0,English,USA,1
-774089.0,English,USA,1
-9245330.0,English,USA,1
17721635.0,English,USA,1
16144183.0,English,USA,1
9792000.0,English,USA,1
294645577.0,English,USA,1
-29593736.0,English,USA,1
7036404.0,English,USA,1
-24592750.0,English,USA,1
154449475.0,English,USA,1
236437427.0,English,USA,1
27703470.0,English,USA,1
-35610546.0,English,USA,1
-3786587.0,Dutch,Netherlands,0
106148159.0,English,USA,1
106415432.0,English,USA,1
43823091.0,English,USA,1
56702060.0,English,USA,1
-47824688.0,English,USA,1
13101109.0,English,USA,1
-76896216.0,English,USA,1
-56254592.0,English,USA,1
-128620685.0,English,USA,1
-49976894.0,English,Italy,1
-1093965.0,English,USA,1
2831622.0,English,Canada,1
194200000.0,English,USA,1
26676606.0,English,USA,1
-10220716.0,English,USA,1
-20593594.0,French,France,0
18270895.0,English,USA,1
-11139998.0,English,USA,1
33146000.0,English,USA,1
-1099560838.0,Japanese,Japan,0
5802596.0,English,USA,1
26423726.0,English,USA,1
-51249444.0,English,USA,1
-8124411.0,English,USA,1
21550000.0,English,USA,1
3650000.0,English,USA,1
32523385.0,English,USA,1
-96582135.0,English,USA,1
28536019.0,English,USA,1
12918501.0,English,USA,1
1920333.0,English,USA,1
65603360.0,English,USA,1
-1507034.0,English,USA,1
573641.0,English,USA,1
-14333738.0,English,UK,1
50301521.0,English,USA,1
-3712212.0,English,USA,1
-55705158.0,English,USA,1
-7997690.0,English,USA,1
-14971130.0,English,USA,1
-65267965.0,English,USA,1
40184721.0,English,USA,1
30618403.0,English,USA,1
-26573039.0,English,USA,1
9370057.0,English,USA,1
-4877005.0,English,USA,1
-13595247.0,English,USA,1
-6135658.0,English,UK,1
17226474.0,English,USA,1
62624961.0,English,USA,1
-8363615.0,English,USA,1
-17363557.0,English,USA,1
-29610033.0,English,USA,1
-10890678.0,English,Germany,1
-14664065.0,English,USA,1
-44995.0,English,UK,1
-113021005.0,English,USA,1
-23990820.0,English,USA,1
62310175.0,English,USA,1
19809547.0,English,USA,1
-27700000.0,English,USA,1
2357532.0,English,USA,1
-87000000.0,English,USA,1
25074895.0,English,USA,1
-19483292.0,English,USA,1
-33649447.0,English,USA,1
9300771.0,English,France,1
-696442.0,English,USA,1
-18125131.0,English,USA,1
-3962246.0,English,USA,1
-4588020.0,English,USA,1
57006880.0,English,Canada,1
-10639221.0,English,USA,1
52491137.0,English,USA,1
5043880.0,English,USA,1
30000882.0,English,USA,1
-6439124.0,English,UK,1
13082743.0,English,USA,1
-13870652.0,English,USA,1
37365600.0,English,UK,1
-9352616.0,English,USA,1
-39488080.0,English,USA,1
36468315.0,English,USA,1
1014398.0,English,Germany,1
2525762.0,English,USA,1
19143839.0,English,USA,1
50835030.0,English,USA,1
117603.0,English,USA,1
11421314.0,English,USA,1
-6364114.0,Italian,Italy,0
-3368360.0,English,USA,1
286471036.0,English,USA,1
19068786.0,English,USA,1
17263506.0,English,USA,1
293258.0,English,USA,1
1885134.0,English,USA,1
262029560.0,English,USA,1
67900000.0,English,UK,1
12117571.0,English,USA,1
-44951668.0,English,USA,1
23021560.0,English,USA,1
656942.0,English,USA,1
-11792806.0,English,USA,1
39812796.0,English,Australia,1
9851591.0,English,USA,1
-96179906.0,English,USA,1
23382841.0,English,USA,1
-10197239.0,English,USA,1
10443603.0,English,USA,1
-48197944.0,English,USA,1
9761993.0,English,USA,1
-6785970.0,English,USA,1
11407470.0,English,USA,1
32614858.0,English,USA,1
7034272.0,English,USA,1
250263.0,English,USA,1
783276.0,Hebrew,Israel,0
-24500032.0,English,USA,1
-14280633.0,English,USA,1
-18302044.0,English,USA,1
-12803790.0,English,USA,1
-486866.0,English,USA,1
-10904697.0,English,USA,1
783276.0,Hebrew,Israel,0
-6198245.0,English,USA,1
3179303.0,English,Hungary,1
-9511128.0,Cantonese,Hong Kong,0
2814185.0,English,USA,1
5687294.0,English,Canada,1
21185897.0,English,UK,1
-5345633.0,English,USA,1
48635922.0,English,USA,1
24870275.0,English,USA,1
-55464883.0,English,Germany,1
7003141.0,English,USA,1
72632573.0,English,USA,1
-38023633.0,English,USA,1
-747572.0,English,USA,1
149171806.0,English,USA,1
-4829854.0,English,USA,1
-164334574.0,English,USA,1
-26033943.0,English,France,1
55001343.0,English,USA,1
25707719.0,English,UK,1
14399750.0,English,USA,1
19228104.0,English,UK,1
21704396.0,English,USA,1
11407470.0,English,USA,1
45969179.0,English,USA,1
47300000.0,English,USA,1
-808054.0,English,USA,1
-23100203.0,English,UK,1
22652003.0,English,USA,1
-74088170.0,English,USA,1
42057639.0,English,USA,1
48197993.0,English,Germany,1
-3798243.0,English,UK,1
97224271.0,English,USA,1
160706665.0,English,USA,1
-15997045.0,English,USA,1
-99275.0,English,Australia,1
-11120689.0,English,Spain,1
15990505.0,English,USA,1
-8972555.0,English,USA,1
10154426.0,English,USA,1
4351969.0,English,USA,1
6879556.0,English,USA,1
-52781920.0,English,USA,1
13701902.0,English,USA,1
-29462420.0,English,USA,1
-7391173.0,English,USA,1
-3987164.0,English,USA,1
-5204874.0,English,Canada,1
9300852.0,English,USA,1
10440971.0,English,UK,1
-398921.0,English,UK,1
-5813617.0,English,France,1
76823600.0,English,USA,1
161796233.0,English,USA,1
97992827.0,English,USA,1
-447150.0,English,USA,1
-88062505.0,English,USA,1
85395021.0,English,USA,1
-4505513.0,English,Germany,1
80011740.0,English,USA,1
32462438.0,English,USA,1
-29449288.0,English,USA,1
-101879446.0,English,USA,1
-55464883.0,English,Germany,1
-6894032.0,English,USA,1
-4875280.0,English,USA,1
-18809982.0,English,USA,1
3825820.0,English,USA,1
-7701890.0,English,Canada,1
-10964434.0,English,France,1
-12305895.0,English,USA,1
3600000.0,English,USA,1
5565975.0,English,USA,1
3997790.0,English,USA,1
22101000.0,English,UK,1
8232624.0,English,USA,1
-1472045.0,English,USA,1
41292135.0,English,USA,1
-14125795.0,English,Denmark,1
43711404.0,English,USA,1
-16880121.0,English,USA,1
54125426.0,English,USA,1
15542421.0,English,USA,1
187645141.0,English,UK,1
-1539005.0,English,USA,1
-11410555.0,English,Canada,1
25672630.0,English,USA,1
6800000.0,English,UK,1
26068547.0,English,UK,1
-14298357.0,Mongolian,Russia,0
89692572.0,English,USA,1
48200832.0,English,UK,1
-17231467.0,English,UK,1
149171806.0,English,USA,1
15097652.0,English,USA,1
-20694789.0,English,USA,1
-1421092.0,English,Poland,1
7055248.0,English,USA,1
87559438.0,English,USA,1
-7077834.0,English,USA,1
10028592.0,English,UK,1
-1457225.0,English,USA,1
-8690151.0,English,UK,1
-35222993.0,English,France,1
-9491157.0,English,USA,1
-3401692.0,English,USA,1
2166863.0,English,USA,1
-14280633.0,English,USA,1
-19880795.0,English,USA,1
182501645.0,English,USA,1
4479776.0,English,USA,1
-10665355.0,English,USA,1
-15147856.0,English,Canada,1
82528646.0,English,USA,1
132011114.0,English,USA,1
-954324.0,English,USA,1
46807024.0,English,USA,1
-22947259.0,English,USA,1
-31671949.0,English,USA,1
-1476537.0,English,USA,1
17567440.0,English,USA,1
-42525888.0,English,USA,1
6526393.0,English,USA,1
-5443993.0,English,USA,1
682273.0,English,USA,1
-136702695.0,English,USA,1
250736600.0,English,USA,1
-10162368.0,English,USA,1
13337608.0,English,USA,1
38493982.0,English,USA,1
-27727253.0,English,USA,1
-15307392.0,English,USA,1
-9099074.0,English,USA,1
-39034803.0,English,USA,1
-29671868.0,English,USA,1
19540762.0,English,USA,1
-198889.0,English,USA,1
-909814.0,English,USA,1
-27330724.0,English,UK,1
-1333.0,English,UK,1
-23800483.0,English,USA,1
18771174.0,English,USA,1
